mid,x,y,z,mpitch,mroll,myaw,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,flight_time,agx,agy,agz,est_x,est_y,cntl_x,cntl_y,residual1,residual2,residual3,residual4,class,class_raw
12,34,-11,105,0,34,-179,0,0,0,0,0,0,71,73,101,80,59,317.98,27,-24,0,-1007,79.65944732,-14.85778988,42.84967336,-13.30837036,-12.61091261,2.133543547,31.67647171,-9.495856068,fdi,FDI
12,34,-11,105,0,34,-179,0,0,0,0,0,0,71,73,101,80,59,318,28,19,-4,-1040,79.52122264,-14.81761066,43.61867197,-13.61616243,-12.42964114,3.048508355,31.72724273,-9.478376581,fdi,FDI
12,44,-13,99,4,35,179,0,0,0,0,0,0,71,73,103,80,59,318.05,28,-9,1,-984,87.81114091,-16.57012378,43.27706867,-13.69233651,3.750178527,0.341524132,47.07160922,-12.73176518,fdi,FDI
12,44,-13,99,4,35,179,0,0,0,0,0,0,71,73,103,80,59,317.99,28,13,-10,-1020,93.71755487,-17.23699244,41.83486064,-13.69764277,-4.305972893,2.221949168,40.73768745,-11.6818464,fdi,FDI
12,44,-13,99,4,35,179,0,0,0,0,0,0,71,73,104,80,59,318.02,29,13,-5,-1019,97.63697535,-17.3658616,41.16325815,-13.906263,-9.503226031,3.382295376,38.53014853,-11.41637819,fdi,FDI
12,41,-15,103,2,35,-179,0,0,0,0,0,0,71,73,104,80,59,318.05,29,-14,2,-987,97.55426602,-19.18702505,41.09957671,-13.90336219,-17.46196644,0.839374834,33.69086696,-14.56400114,fdi,FDI
12,41,-15,103,2,35,-179,0,0,0,0,0,0,71,74,104,80,59,318.02,29,-6,-21,-928,97.17142363,-19.87112675,41.55179056,-13.84013114,-16.79005279,2.822784386,36.11073016,-13.48267993,fdi,FDI
12,41,-13,105,2,34,-179,0,0,0,0,0,0,71,74,101,80,59,317.99,30,-10,-9,-965,96.73507365,-18.08126276,41.88914095,-14.24389089,-16.13059688,7.257650032,37.44139797,-10.14415598,fdi,FDI
12,41,-13,105,2,34,-179,0,0,0,0,0,0,71,74,99,80,59,317.95,30,-7,-12,-1027,96.35925975,-17.14343145,42.21049359,-14.7706329,-15.60115637,6.338656489,38.07043857,-11.48519575,fdi,FDI
12,38,-16,104,0,34,-179,0,0,0,0,0,0,72,73,99,80,59,318.02,30,7,-14,-1005,93.56683265,-19.59569952,42.84115497,-14.71283276,-20.0469846,0.849624851,33.68051315,-16.7162528,fdi,FDI
12,38,-16,104,0,34,-179,0,0,0,0,0,0,72,73,104,80,59,318.04,31,-21,-4,-1032,91.59392268,-20.71346831,43.78099527,-14.48559376,-17.37213308,2.838213979,35.57974021,-15.04777521,fdi,FDI
12,37,-17,102,0,34,-178,0,0,0,0,0,0,71,73,108,80,59,318.05,32,3,-2,-1013,89.46066682,-22.06047161,44.58394886,-14.41475319,-17.27263251,2.523374425,34.61879806,-15.95599766,fdi,FDI
12,46,-15,108,1,34,-179,0,0,0,0,0,-1,70,73,104,80,59,318.05,33,-16,9,-1014,95.6120659,-20.60439051,44.41192549,-14.63846396,-0.98288022,7.336741193,49.0515213,-12.13614754,fdi,FDI
12,46,-16,109,0,34,180,0,0,0,0,0,0,70,73,101,80,59,317.96,33,14,-7,-1043,100.1283765,-20.76235474,43.11565195,-14.94103726,-7.205378505,5.077869174,43.37091521,-14.80577742,fdi,FDI
12,46,-16,109,0,34,180,0,0,0,0,0,0,70,73,100,80,59,318.03,33,2,-7,-1027,103.2008481,-20.79666892,42.45035242,-15.03175284,-11.31346099,5.395205193,41.18540578,-14.73443368,fdi,FDI
12,-125,127,84,0,-59,-178,0,0,-100,0,0,0,80,82,82,70,61,321.66,138,0,-1,-998,-182.320442,185.2375691,43.75827957,-11.52817204,-131.7204301,133.827957,-131.7204301,133.827957,fdi,FDI
12,40,0,100,1,-59,178,0,0,-100,0,0,0,79,81,98,90,61,321.93,144,9,-2,-1023,-71.70382638,23.58808182,45.47812088,10.24201696,215.5846867,-155.9777791,93.73880284,-45.36222822,fdi,FDI
12,40,-7,101,0,-59,-178,-1,0,-100,0,-1,0,79,81,99,90,61,321.86,145,-23,-7,-996,-5.930112015,-29.27221615,21.13887572,29.48512848,113.1506513,-97.92626182,-1.781205356,19.11801858,fdi,FDI
12,34,10,102,0,-59,-178,-2,0,-100,0,-1,0,78,80,101,90,61,321.87,147,-3,-1,-991,32.61804265,-18.79036226,12.46740296,29.99911203,44.26602958,-24.73212219,-22.36168352,56.95535908,fdi,FDI
12,22,25,102,0,-59,180,0,0,-100,0,0,0,78,80,100,90,61,321.94,147,-1,9,-1022,45.70906885,6.864888311,8.856471305,26.64374927,-4.316626214,12.15316002,-28.13836153,63.23337152,fdi,FDI
12,17,30,102,0,-59,180,0,-1,-100,0,0,0,77,80,101,90,61,321.83,148,-6,-2,-1014,47.41982562,25.15746923,8.622355882,24.06110568,-18.43715988,14.20238742,-15.26152652,49.89142827,fdi,FDI
12,17,30,102,0,-59,180,0,1,-100,0,0,0,77,80,102,90,61,321.94,148,2,9,-1008,46.62520972,33.9865211,9.029774815,23.44753812,-16.17106329,5.16762214,0.711886445,36.15068696,fdi,FDI
12,17,30,102,0,-59,180,0,0,-100,0,0,0,78,79,102,90,61,321.95,149,1,4,-998,45.00019944,38.00120808,9.326247009,24.0269013,-13.40353142,-1.112006796,9.576042957,29.85713519,fdi,FDI
12,10,27,104,0,-59,180,0,0,-100,0,0,0,78,79,102,90,61,321.85,149,1,12,-1002,37.4481313,36.6644647,10.3752972,25.48508706,-22.15520026,-10.04967538,3.456768033,22.70639988,fdi,FDI
12,9,27,105,0,-59,179,0,0,-100,0,0,0,78,79,103,90,61,321.9,150,-12,-1,-1029,31.07324634,35.78494207,12.22637387,27.29634569,-16.16181014,-10.17853437,8.408675868,23.85829226,fdi,FDI
12,9,27,105,0,-59,179,0,0,-100,0,0,0,77,80,103,90,61,321.9,150,25,-8,-1013,26.73450992,35.26361558,13.56088892,28.90062936,-10.37952849,-10.12156895,11.21993176,24.55875485,fdi,FDI
12,9,27,105,0,-59,179,0,0,-100,0,0,0,77,80,104,90,61,321.85,150,-22,8,-999,23.99188808,34.99039941,14.55353013,30.45767229,-6.832595814,-10.00756235,11.55872717,24.93483846,fdi,FDI
12,9,28,106,0,-59,180,0,0,-100,0,0,0,76,80,103,90,61,321.93,151,-10,2,-1003,22.38501808,35.82897192,15.335422,31.85451871,-4.817537328,-8.290449375,10.9118208,26.64057222,fdi,FDI
12,8,27,106,1,-59,179,0,0,-100,0,0,0,76,80,102,90,61,321.82,151,22,-11,-1040,20.68467672,35.25734579,16.09227174,33.32596747,-5.381363083,-10.62483798,8.509179258,24.52456607,fdi,FDI
12,8,27,106,1,-59,179,0,-1,-100,0,0,0,77,80,102,90,60,321.85,152,-24,-8,-959,19.67706725,34.97967866,16.87879774,34.93025853,-4.096450213,-10.28046627,8.389030947,24.9272581,fdi,FDI
12,10,29,105,0,-59,-178,0,1,-100,0,0,0,77,80,102,90,60,321.88,152,-24,2,-1010,20.79621418,36.78561348,17.32502519,36.19505167,-0.191569506,-6.827249435,11.14928282,28.16693669,fdi,FDI
12,10,29,105,0,-59,-178,0,0,-100,0,0,0,77,80,102,90,60,321.85,153,12,7,-1040,21.70571288,37.59887913,17.50449057,37.36766073,-1.475653419,-8.297041095,9.58936649,26.95116843,fdi,FDI
12,10,29,105,0,-59,-178,0,0,-100,0,0,0,77,80,102,90,60,321.87,153,0,0,-1023,22.36810889,37.87353742,17.81263799,38.7419511,-2.374893328,-9.251292266,8.935983,26.50462164,fdi,FDI
12,13,35,104,0,-59,180,0,1,-100,0,0,0,76,79,99,90,60,321.93,154,4,13,-1003,25.32343338,43.63259535,17.8336888,39.39294324,1.865590992,-0.189922379,13.37723509,35.66007218,fdi,FDI
12,13,35,104,0,-59,180,0,0,-100,0,0,0,76,79,100,90,60,321.86,154,15,-7,-1047,27.38235288,46.05435904,17.55908566,39.84322121,-0.914932757,-5.388565471,11.54200176,31.97524479,fdi,FDI
12,21,37,102,0,-59,-178,0,0,-100,0,0,0,76,79,101,90,60,321.81,155,-7,-5,-1011,35.42118301,48.64436239,16.6586882,40.66884356,10.18515416,-5.481250063,23.31778397,33.87568637,fdi,FDI
12,21,37,102,0,-59,-178,0,2,-100,0,0,0,76,79,101,90,60,321.87,155,-3,-2,-965,40.99612902,49.37001891,14.98148553,41.58622644,2.657465063,-9.072699345,18.36392432,32.61188054,fdi,FDI
12,22,39,103,0,-59,-178,0,1,-100,0,0,0,76,79,99,90,59,321.86,156,2,-9,-981,45.4444881,51.17403953,13.87903623,42.51344547,-0.48024103,-7.992419546,18.44608005,35.66785312,fdi,FDI
12,22,39,103,0,-59,-178,0,0,-100,0,0,0,76,79,99,90,59,321.82,156,-8,0,-983,48.2259771,51.62300317,12.93107212,43.42898071,-4.088963123,-10.79506996,17.94771963,34.84034697,fdi,FDI
12,19,40,102,1,-59,180,0,0,-100,0,0,0,76,79,100,90,59,321.81,157,4,2,-999,47.33718723,52.44446803,12.56435028,44.43127555,-10.96213833,-10.82989685,13.78630692,36.43216526,fdi,FDI
12,19,40,102,1,-59,180,0,0,-100,0,0,0,76,79,100,90,59,321.87,157,4,5,-991,46.42809066,52.55084077,12.65952257,45.43681073,-9.6036466,-12.53744156,16.35162073,36.15416931,fdi,FDI
12,19,40,102,1,-59,180,0,0,-100,0,0,0,76,79,100,90,59,321.87,157,-5,6,-1011,45.67418869,52.38221393,12.600517,46.5478839,-8.542830846,-13.50782457,17.59647793,36.30612752,fdi,FDI
12,16,42,102,0,-59,180,0,0,-100,0,0,0,76,79,101,90,59,321.77,158,18,1,-1007,42.60938575,54.07230816,12.82955559,47.41394314,-12.62010118,-10.80639781,13.45900592,39.64353225,fdi,FDI
12,16,42,102,0,-59,180,0,0,-100,0,0,0,76,78,102,90,59,321.85,158,0,-6,-985,40.4562692,54.71912127,13.34984917,48.20023673,-9.709268702,-12.6760293,15.41977228,38.62159602,fdi,FDI
12,17,45,103,0,-59,180,0,0,-100,0,0,0,76,78,101,90,59,321.84,158,27,-6,-1012,39.88847983,57.72142657,13.49986079,48.79636972,-6.256299732,-9.003320311,17.51035611,42.96583992,fdi,FDI
12,17,45,103,0,-59,180,0,0,-100,0,0,0,76,78,101,90,59,321.87,159,-13,-6,-999,39.62973124,58.89212882,13.43770328,49.32652756,-5.977085709,-12.10075393,16.79866793,41.13867865,fdi,FDI
12,17,45,103,0,-59,180,0,0,-100,0,0,0,76,78,101,90,59,321.86,159,33,-10,-981,39.54332054,59.1437525,13.38480554,50.18442615,-5.904315957,-14.02454783,16.28622191,40.64717923,fdi,FDI
12,17,44,103,1,-59,180,0,0,-100,0,0,0,76,79,100,90,59,321.82,160,15,9,-1005,39.54100877,58.05231913,13.31809515,51.25427379,-5.925538883,-16.7510361,15.96158319,39.20381242,fdi,FDI
12,17,43,104,0,-59,180,0,0,-100,0,0,0,76,79,98,90,58,321.82,160,7,0,-986,39.57127799,56.43777543,13.24673535,52.51574301,-5.977877386,-18.15141787,15.78080542,38.57233567,fdi,FDI
12,17,43,104,0,-59,180,0,0,-100,0,0,0,76,79,98,90,58,321.88,161,-3,8,-1019,39.60742942,55.67120289,13.1752528,53.70767767,-6.030602926,-17.11511484,15.69619335,39.69087405,fdi,FDI
12,14,47,101,0,-59,180,0,0,-100,0,0,0,76,79,99,90,58,321.8,161,-21,1,-1021,37.12466846,59.2149121,13.43557327,54.23760792,-10.89273763,-9.977809769,11.05561539,46.28062743,fdi,FDI
12,14,47,101,0,-59,180,0,0,-100,0,0,0,76,79,100,90,58,321.89,162,5,3,-982,35.35939928,60.84180664,14.02588708,54.56870466,-8.485633358,-12.77531128,12.93974543,43.85979024,fdi,FDI
12,14,48,101,0,-59,180,0,0,-100,0,0,0,75,78,101,90,58,321.91,162,-5,-13,-981,34.18951965,62.37393549,14.38531531,55.16793226,-6.934374623,-12.99617326,13.59822879,44.47547608,fdi,FDI
12,14,48,101,0,-59,180,0,0,-100,0,0,0,75,78,100,90,58,321.83,162,0,-2,-1019,33.46459556,62.857087,14.66182067,55.83592368,-5.998304841,-14.9271092,13.66837642,43.67015975,fdi,FDI
12,11,49,103,0,-60,-179,0,0,-100,0,0,0,76,77,102,90,58,321.86,163,-1,6,-1020,30.53269267,63.81002152,15.21245936,56.52273973,-10.29333584,-14.48242636,8.898710968,45.12175063,fdi,FDI
12,11,49,103,0,-60,-179,0,0,-100,0,0,0,76,77,103,90,57,321.89,163,9,-4,-985,28.52304845,64.04840928,16.05603242,57.21132491,-7.587544459,-15.9460131,10.58015203,44.6842942,fdi,FDI
12,13,51,104,0,-59,-179,0,0,-100,0,0,0,75,78,103,90,57,321.89,164,16,0,-1031,28.9089045,65.89129441,16.42663466,57.75270996,-2.682122507,-13.59058273,14.13180898,47.78780635,fdi,FDI
12,12,51,107,1,-59,178,0,0,-100,0,0,0,75,78,101,90,57,321.85,164,12,-10,-1021,28.48756017,66.56079411,16.59377618,58.24154252,-4.921850038,-15.68260542,11.27817512,46.71771342,fdi,FDI
12,12,51,107,1,-59,178,0,0,-100,0,0,0,75,77,103,90,57,321.8,165,27,-5,-1002,28.24758135,66.66041074,16.96356189,58.94071364,-4.616654195,-16.96193231,11.23858456,46.48248155,fdi,FDI
12,15,52,104,0,-59,179,0,0,-100,0,0,0,75,77,104,90,57,321.91,165,26,7,-1019,30.63255388,67.49111782,16.94445255,59.55914383,0.364238946,-16.08767917,15.78781112,48.13317492,fdi,FDI
12,15,52,104,0,-59,179,-1,0,-100,0,0,0,75,77,104,90,57,321.91,166,20,11,-1032,32.35588321,67.73146862,16.58635906,60.15315623,-1.992818223,-17.28821181,13.85260624,47.71371714,fdi,FDI
12,15,52,104,0,-59,179,0,0,-100,0,0,0,75,78,103,90,57,321.89,166,-7,5,-1017,33.51063726,67.70870434,16.45511412,60.84856278,-3.526079819,-17.99786343,13.17500087,47.68879624,fdi,FDI
12,15,53,106,0,-59,180,0,0,-100,0,0,0,75,78,103,90,57,321.91,166,9,7,-1005,34.23168206,68.55602228,16.40531117,61.43385725,-4.457092824,-16.78323469,13.10586713,49.34374101,fdi,FDI
12,15,53,106,0,-59,180,0,0,-100,0,0,0,75,78,101,90,57,321.89,167,7,7,-1017,34.65012408,68.85973429,16.41120631,61.98412214,-4.981888265,-17.79492411,13.27370889,48.85338351,fdi,FDI
12,15,55,105,0,-59,179,0,0,-100,0,0,0,75,78,100,90,57,321.85,167,22,-6,-1036,34.87319437,70.81622504,16.45228183,62.37556207,-5.25227256,-15.19499489,13.48909736,51.82238548,fdi,FDI
12,15,55,105,0,-59,179,0,0,-100,0,0,0,75,78,99,90,57,321.88,167,-19,13,-974,34.9793967,71.59113328,16.51384947,62.71484202,-5.375070412,-17.16796732,13.67122565,50.61902291,fdi,FDI
12,15,55,105,0,-59,179,0,0,-100,0,0,0,75,78,98,90,57,321.86,168,-11,5,-987,35.02138142,71.7685692,16.58627698,63.26931551,-5.419571381,-18.39814443,13.79750053,50.28236106,fdi,FDI
12,15,56,101,0,-59,180,0,0,-100,0,0,0,75,78,98,90,57,321.81,168,0,16,-1032,35.03172334,72.64835367,16.66375452,63.74852897,-5.42728697,-17.50989078,13.87216733,51.86775223,fdi,FDI
12,15,56,101,0,-59,180,0,0,-100,0,0,0,75,78,99,90,57,321.88,168,-6,-7,-983,35.02893316,72.91507634,16.74308667,64.20782807,-5.420983461,-18.71156273,13.90867895,51.41252398,fdi,FDI
12,15,56,101,0,-59,180,0,0,-100,0,0,0,75,78,98,90,57,321.8,168,5,-10,-1004,35.02249124,72.9034414,16.82271524,64.77164266,-5.411793301,-19.42705751,13.92100325,51.37208633,fdi,FDI
12,15,57,101,0,-59,180,0,0,-100,0,0,0,75,78,97,90,57,321.84,169,3,0,-1006,35.0165584,73.7530158,16.902018,65.22722883,-5.404235913,-18.21825102,13.92018856,53.02352097,fdi,FDI
12,16,58,100,0,-59,-178,1,0,-100,0,0,0,75,77,97,90,57,321.85,170,-4,-7,-986,35.8502094,75.01144809,16.87080359,65.51929299,-3.792483992,-17.62714163,15.4513051,54.07327194,fdi,FDI
12,16,58,100,0,-59,-178,0,0,-100,0,0,0,75,77,98,90,56,321.81,170,19,-6,-1013,36.44356509,75.46747156,16.7298518,65.87485028,-4.601732838,-19.05509903,14.8159213,53.34415291,fdi,FDI
12,17,60,99,0,-59,179,0,0,-100,0,0,0,75,77,100,90,56,321.82,171,-19,-6,-965,37.67482733,77.44755323,16.5561003,66.09831426,-3.516596956,-16.71443243,16.13150189,56.2608795,fdi,FDI
12,17,60,99,0,-59,179,0,0,-100,0,0,0,74,77,101,90,56,321.85,171,-1,12,-986,38.51440765,78.19341164,16.30090192,66.28106556,-4.643181546,-18.83761673,15.48042091,55.0850268,fdi,FDI
12,22,59,98,3,-58,178,0,0,-100,0,0,0,74,76,101,90,56,321.86,172,-2,-3,-1009,43.23850205,77.37218595,15.59184416,66.81170882,2.692205825,-21.75479341,23.0065878,53.26109759,fdi,FDI
12,19,62,105,-2,-59,180,0,0,-100,0,0,0,74,76,101,90,56,321.88,172,-1,-9,-978,44.02236269,79.71188158,14.70612841,67.04459516,-6.592481884,-16.87916582,15.30592768,58.596301,fdi,FDI
12,19,62,105,-2,-59,180,0,0,-100,0,0,0,75,77,100,90,56,321.8,173,-5,-10,-1001,44.38392633,80.65693226,14.56181793,67.07675125,-6.9880905,-19.19667417,16.22730556,57.13568397,fdi,FDI
12,19,65,101,2,-58,178,0,0,-100,0,0,0,75,77,101,90,56,321.82,173,-5,-2,-984,44.50968088,83.76148723,14.34059508,67.00487909,-7.100092516,-15.82533518,16.89122425,61.31792135,fdi,FDI
12,19,65,101,2,-58,178,0,0,-100,0,0,0,74,77,101,90,56,321.8,174,-33,2,-961,44.51965351,84.93847689,14.13836124,66.88719164,-7.081632391,-19.11044707,17.31079546,59.46751699,fdi,FDI
12,19,68,104,0,-59,180,0,0,-100,0,0,0,74,77,101,90,56,321.84,174,12,-4,-1021,44.4838901,88.02916067,13.94269159,66.71722272,-7.018409789,-16.32113802,17.54296022,63.62282183,fdi,FDI
12,19,68,104,0,-59,180,0,0,-100,0,0,0,74,77,101,90,56,321.87,175,7,12,-1038,44.43878623,89.10599804,13.7474285,66.52081725,-6.952515743,-19.93161573,17.65002441,61.88237579,fdi,FDI
12,10,65,105,0,-60,-176,0,0,-100,0,0,0,75,77,103,90,55,321.94,175,0,10,-1004,36.86045782,86.3475241,14.54055034,67.05198326,-21.36325855,-26.95050474,3.844714847,56.94549164,fdi,FDI
12,10,65,105,0,-60,-176,0,0,-100,0,0,0,75,77,103,90,55,321.85,175,-30,0,-989,31.47250968,84.83825822,16.31510378,67.7749892,-14.02427979,-25.76659356,9.488413259,59.08048085,fdi,FDI
12,16,66,106,0,-59,180,0,-1,-100,0,0,0,75,77,104,90,55,321.84,176,-4,-7,-1004,32.93251035,85.07849542,16.72940628,68.07265136,0.339933926,-23.24986533,20.63035354,61.65904228,fdi,FDI
12,16,66,106,0,-59,180,0,0,-100,0,0,0,74,76,102,90,55,321.82,176,0,1,-1002,34.30116756,85.23318624,16.23370522,68.2409561,-1.687524616,-23.42887539,17.00669403,61.43569065,fdi,FDI
12,16,66,106,0,-59,180,0,0,-100,0,0,0,74,76,102,90,55,321.85,176,3,-5,-1013,35.3987663,85.32981451,16.03185092,68.4659748,-3.232529958,-23.54773116,15.18661902,61.29562063,fdi,FDI
12,18,66,105,0,-59,-178,0,0,-100,0,0,0,74,76,104,90,55,321.81,177,9,-14,-1010,37.86708596,85.38831152,15.67119788,68.69796314,-1.092984961,-23.62609487,17.50529865,61.21032143,fdi,FDI
12,18,66,105,0,-59,-178,0,0,-100,0,0,0,74,76,104,90,55,321.85,177,15,-2,-1017,39.58436738,85.42261754,15.14376122,68.93441854,-3.406091612,-23.67716335,16.05567819,61.1598957,fdi,FDI
12,19,65,106,0,-59,180,0,0,-100,0,0,0,74,76,105,90,55,321.84,177,-18,9,-990,41.5332372,84.48531874,14.6999584,69.30309382,-3.253503786,-25.31692229,17.2222966,59.593314,fdi,FDI
12,20,65,108,0,-59,179,0,0,-100,0,0,0,74,77,104,90,55,321.81,178,1,9,-1046,43.63595708,84.07936242,14.11897867,69.71040191,-3.309736743,-24.52604591,18.23769217,60.20466966,fdi,FDI
12,20,65,108,0,-59,179,0,0,-100,0,0,0,74,77,102,90,55,321.77,179,0,-5,-1030,44.99885919,83.95655249,13.56022583,70.01370384,-5.103566661,-24.01640997,17.65006883,60.41084688,fdi,FDI
12,19,67,104,0,-59,180,1,0,-100,0,0,0,73,76,101,90,55,321.84,179,0,-3,-1009,44.98805868,85.87808986,13.24989985,70.03052862,-7.771104079,-20.49558982,16.12968718,63.49944771,fdi,FDI
12,19,67,104,0,-59,180,0,0,-100,0,0,0,73,76,101,90,55,321.84,180,-17,-4,-974,44.85970789,86.76540737,13.11414548,69.9630192,-7.542525931,-21.94713475,16.98543763,62.18493767,fdi,FDI
12,15,65,104,2,-59,180,0,0,-100,0,0,0,74,76,101,90,55,321.92,180,3,6,-1002,41.3567841,85.16727822,13.38092588,70.36266621,-13.7407935,-26.11833786,11.29856128,58.60769975,fdi,FDI
12,15,65,104,2,-59,180,0,0,-100,0,0,0,74,76,100,90,55,321.78,181,16,15,-1012,38.84230757,84.37029583,14.07947784,70.8944018,-10.30914212,-25.08514945,14.02173267,59.76713797,fdi,FDI
12,11,64,105,0,-59,-177,0,0,-100,0,0,0,74,76,99,90,55,321.81,181,-3,6,-998,33.81561267,83.08249261,14.90068111,71.36983819,-14.51607032,-25.98566768,8.800962065,58.73283139,fdi,FDI
12,11,64,105,0,-59,-177,0,0,-100,0,0,0,74,76,99,90,55,321.78,181,7,5,-1021,30.39204352,82.57822888,16.04028999,71.83232708,-9.927696822,-24.72327566,11.38184572,59.51421931,fdi,FDI
12,17,64,99,1,-58,178,0,0,-100,0,0,0,74,77,98,90,55,321.78,182,-13,10,-965,33.23980929,82.47083213,16.12866736,72.16675742,2.556685149,-23.93242122,21.21047875,59.72162346,fdi,FDI
12,21,64,97,2,-58,178,0,0,-100,0,0,0,73,76,96,90,54,321.74,183,5,2,-986,38.86984204,82.53199547,14.95790623,72.46503516,5.759390196,-23.46982442,23.35139411,59.67519219,fdi,FDI
12,18,70,99,0,-59,179,0,0,-100,0,0,0,73,76,96,80,54,321.74,184,29,-9,-1018,40.39267808,88.38125538,14.04003686,71.97523142,-4.563880602,-13.57771887,14.44702308,68.77383123,fdi,FDI
12,18,70,99,0,-59,179,0,0,-100,0,0,0,74,75,96,90,54,321.84,184,6,2,-1007,41.29079499,90.98196644,13.86578797,71.26390258,-5.683509206,-18.32461906,14.89796327,64.88236043,fdi,FDI
12,-96,-69,85,1,23,-178,-1,0,0,0,0,0,71,73,82,70,59,311.81,3,-17,0,-1006,-90.83870968,-65.29032258,53.43483871,30.04129032,-96,-69,-96,-69,fdi,FDI
12,44,23,104,2,24,-178,0,0,0,0,0,0,71,74,105,90,59,311.99,8,-3,-2,-1030,-29.61386477,6.761940937,32.47510794,7.720850086,180.2580645,120.9354839,147.7419355,97.56451613,fdi,FDI
12,44,24,107,-2,24,-178,-2,0,0,1,0,0,71,73,106,90,59,312.04,10,-4,-1,-1003,6.848800827,31.03306208,29.21521976,5.584691115,63.98416549,47.08861035,-19.00906036,-10.70335078,fdi,FDI
12,44,24,107,-2,24,-178,-1,0,0,0,0,0,71,74,104,90,59,312.02,10,-4,5,-1032,32.87753846,35.88385084,26.54484248,5.769034454,9.753091358,11.54113409,-44.98230512,-29.17678634,fdi,FDI
12,32,12,105,3,24,179,0,0,0,0,0,0,71,74,104,90,59,312.03,11,1,-2,-1019,43.89901479,25.96979999,26.77393984,8.970992608,-31.559666,-19.64406482,-51.79062899,-38.38611452,fdi,FDI
12,32,12,105,3,24,179,0,0,0,0,0,0,71,74,103,90,59,312.07,11,-5,-11,-993,50.00806069,19.39579192,27.29751036,10.79691832,-36.97492668,-19.54448388,-30.32613349,-20.91397562,fdi,FDI
12,32,12,105,3,24,179,0,0,0,0,0,0,71,73,105,90,59,312.07,11,5,13,-1045,53.0953993,15.00563417,28.23826602,12.37558833,-38.74333053,-18.50762579,-16.47772557,-10.8642709,fdi,FDI
12,24,8,107,2,24,180,0,0,0,0,0,0,71,73,104,90,59,312.07,12,1,11,-1020,50.07366039,9.748144263,30.64585787,14.43800859,-46.59406831,-21.14224737,-15.2608662,-8.770026478,fdi,FDI
12,25,7,104,2,24,180,0,0,0,0,0,0,71,73,102,80,59,311.98,13,-2,-2,-997,47.67120876,6.285665434,32.66524757,16.11218384,-37.8857346,-17.43823526,-2.392509172,-3.157372014,fdi,FDI
12,22,6,104,1,24,179,0,0,0,0,0,0,71,74,98,80,59,312.04,15,-5,-1,-1012,43.98300429,4.049904405,35.14768597,17.63650303,-36.14434147,-14.28532513,0.056510603,-0.101691829,fdi,FDI
12,28,10,99,2,24,180,0,0,0,0,0,0,71,74,97,80,59,312.02,16,-21,0,-1014,44.33614137,5.472269079,36.54490724,18.26495573,-24.42716533,-6.695862613,10.55664183,6.322950859,fdi,FDI
12,31,11,99,2,24,-179,0,0,0,0,0,0,71,73,98,80,59,311.97,17,7,0,-1017,46.30260973,7.072391448,37.68186871,18.98387163,-22.63318923,-6.692092114,10.95264824,5.26664641,fdi,FDI
12,29,11,101,0,23,180,0,0,0,0,0,0,71,73,97,80,59,311.98,18,-9,4,-998,46.81476112,8.048534201,39.24771145,19.83838604,-28.11382686,-8.34228296,4.959276511,3.152326802,fdi,FDI
12,30,13,101,0,23,179,0,0,0,0,0,0,70,73,97,80,59,311.98,19,15,-8,-1011,47.73825206,9.722072667,40.61029872,20.43714638,-27.95493271,-7.543302207,5.077635483,3.920235723,fdi,FDI
12,35,17,101,2,24,-178,0,0,0,0,0,0,71,74,101,80,59,311.92,20,1,-8,-987,51.07398145,12.81062675,41.29032148,20.62436598,-24.35670443,-6.000515826,8.882268882,5.894683204,fdi,FDI
12,35,17,101,2,24,-178,0,0,0,0,0,0,71,73,101,80,59,311.95,20,0,-9,-972,53.56354266,14.23310483,42.22781136,21.25618102,-29.35769585,-10.87834776,4.841215952,2.213126877,fdi,FDI
12,35,19,103,-1,24,180,1,0,0,0,0,0,71,73,99,80,59,311.99,21,-9,0,-983,55.32219789,15.80937826,43.25295968,21.71895522,-32.65233828,-12.05321369,3.036209829,2.671177219,fdi,FDI
12,34,19,104,1,24,180,1,0,0,0,0,0,71,73,99,80,59,311.95,22,-22,6,-1005,55.967201,16.30308721,44.50062563,22.44524903,-35.6971072,-15.62100447,1.512194899,0.937884082,fdi,FDI
12,36,19,101,3,24,179,0,0,0,0,0,0,71,73,99,80,59,312.02,23,-6,0,-999,57.36173035,16.23616005,45.46339154,23.25958147,-34.06550518,-17.80258882,4.321931012,0.525293512,fdi,FDI
12,36,19,101,3,24,179,0,0,1,0,0,0,71,74,102,80,59,311.9,23,2,0,-989,58.30459484,15.93886616,46.54826404,24.1123926,-35.772412,-19.04173625,3.617392143,0.745965273,fdi,FDI
12,40,20,102,0,24,180,0,0,0,0,0,0,71,74,104,90,59,311.97,24,15,-8,-1011,61.0252208,16.1679768,47.08449415,24.81521094,-32.79785254,-18.67892325,7.472318653,2.186948045,fdi,FDI
12,41,20,105,0,23,179,0,0,0,0,0,0,71,73,105,90,59,311.98,24,-10,0,-1015,63.51851209,16.16041247,47.69164727,25.60374518,-35.62604371,-19.77182468,5.807029123,1.934711555,fdi,FDI
12,41,20,105,0,23,179,0,0,0,0,0,0,71,73,104,90,59,311.94,25,7,-3,-1015,65.26560268,16.05876317,48.4215711,26.40701639,-38.89803975,-20.39926504,4.021061139,1.960665325,fdi,FDI
